Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Aundh,18.56325,73.81229,Westend mall,18.561814327331174,73.80722022679363,Shopping Mall
Aundh,18.56325,73.81229,Crosswords,18.556177260208784,73.80913090623139,Bookstore
Aundh,18.56325,73.81229,Yolkshire,18.55357605468349,73.80688828707882,English Restaurant
Aundh,18.56325,73.81229,Mithas,18.55463494319024,73.80936941321386,Dessert Shop
Aundh,18.56325,73.81229,Starbucks,18.55659485262278,73.80915264466924,Coffee Shop
Aundh,18.56325,73.81229,P N Gadgil,18.563758910184546,73.80744437133352,Jewelry Store
Aundh,18.56325,73.81229,Taareef,18.556076771010513,73.80912043821498,Indian Restaurant
Aundh,18.56325,73.81229,Cinepolis IMAX,18.561756116760286,73.80719213146286,Multiplex
Aundh,18.56325,73.81229,Gold's Gym,18.553561008319413,73.80756434893296,Gym
Aundh,18.56325,73.81229,Cafe Peter Donuts,18.55774038538134,73.80440120069147,Donut Shop
Aundh,18.56325,73.81229,Naturals Icecream,18.556192387421536,73.80916850500064,Ice Cream Shop
Aundh,18.56325,73.81229,Picantos Mexican Grill,18.560654041998944,73.81244739763484,Mexican Restaurant
Aundh,18.56325,73.81229,Lost The Plot,18.55441705754062,73.80480775361278,Lounge
Aundh,18.56325,73.81229,Pagdandi,18.55197242132442,73.79309090542617,Coffee Shop
Aundh,18.56325,73.81229,Aaoji Khhaoji,18.56265703054219,73.82931038865844,Indian Restaurant
Aundh,18.56325,73.81229,Fab India,18.555290266247177,73.80932589757768,Clothing Store
Aundh,18.56325,73.81229,Richie's Cake Shop,18.560734366373996,73.8047235493629,Bakery
Aundh,18.56325,73.81229,Kimling,18.565834369037912,73.80360347430938,Chinese Restaurant
Aundh,18.56325,73.81229,The Chocolate Room,18.56656840719089,73.80744134307663,Chocolate Shop
Aundh,18.56325,73.81229,La Bouchee d'Or,18.558395340284914,73.8037872123466,Bakery
Aundh,18.56325,73.81229,Effingut Brewerkz,18.554308771218146,73.79815783996047,Brewery
Aundh,18.56325,73.81229,Air Life Studio,18.553572828434206,73.80696545202225,Gym
Aundh,18.56325,73.81229,Malaka Spice,18.55947591740865,73.7904085891615,Malay Restaurant
Aundh,18.56325,73.81229,Central Perk-7,18.551986095096108,73.79295774273083,BBQ Joint
Aundh,18.56325,73.81229,Idlicious,18.561765019102616,73.78364615844218,South Indian Restaurant
Aundh,18.56325,73.81229,JW Marriott Hotel Pune,18.532412382577437,73.82984161376953,Hotel
Aundh,18.56325,73.81229,Spice Kitchen,18.531886864925845,73.82957091082835,Asian Restaurant
Aundh,18.56325,73.81229,Mainland China,18.55234036393954,73.80948306585718,Chinese Restaurant
Aundh,18.56325,73.81229,Paasha,18.53207679304871,73.82956401247087,Lounge
Aundh,18.56325,73.81229,Pune Baking Company,18.531971811632015,73.82983372978156,Bakery
Aundh,18.56325,73.81229,Crossword,18.534814421312817,73.8297701691517,Bookstore
Aundh,18.56325,73.81229,Kiva,18.538458921457806,73.83686293507155,Lounge
Aundh,18.56325,73.81229,"Lobby Lounge, JW Marriott",18.531915245410474,73.82962901996032,Lounge
Aundh,18.56325,73.81229,Alto Vino,18.53197888529939,73.82979570889925,Italian Restaurant
Aundh,18.56325,73.81229,Khasbaug Misal,18.560822629857885,73.78759879964393,Breakfast Spot
Aundh,18.56325,73.81229,Chutney Sauce Murabba,18.551995075609206,73.79306579707719,Fast Food Restaurant
Aundh,18.56325,73.81229,Miami,18.532031656442765,73.82983294825146,Nightclub
Aundh,18.56325,73.81229,The Pavillion,18.532861,73.829802,Shopping Mall
Aundh,18.56325,73.81229,NH 37,18.53853115482067,73.83423913837106,Indian Restaurant
Aundh,18.56325,73.81229,SugarDough,18.548495811453005,73.79121229613486,Bakery
Aundh,18.56325,73.81229,Giridhar,18.555695,73.794586,Snack Place
Aundh,18.56325,73.81229,Deccan Hills,18.540068227898335,73.82299559809623,Indian Restaurant
Aundh,18.56325,73.81229,Shakahari,18.53186512027384,73.82956454603062,Vegetarian / Vegan Restaurant
Aundh,18.56325,73.81229,Desi Aroma,18.558095277346872,73.79269645772936,Indian Restaurant
Aundh,18.56325,73.81229,The K Factory,18.55885450693432,73.79177886024236,Molecular Gastronomy Restaurant
Aundh,18.56325,73.81229,Mainland China,18.531659593909822,73.82975495714788,Chinese Restaurant
Aundh,18.56325,73.81229,Starbucks,18.5346313068626,73.82984338712804,Coffee Shop
Aundh,18.56325,73.81229,Area 51,18.557373828658736,73.7870979309082,Lounge
Aundh,18.56325,73.81229,Amantran Pure Veg,18.591898545486192,73.83074599712145,Restaurant
Aundh,18.56325,73.81229,Origin Bistro,18.552016,73.793615,Bistro
Aundh,18.56325,73.81229,All Stir Fry,18.538021309078747,73.83565973310837,Asian Restaurant
Aundh,18.56325,73.81229,Coffee Stop,18.53643039728413,73.8338918928869,Coffee Shop
Aundh,18.56325,73.81229,Cafe Coffee Day,18.593421044897106,73.79546073318592,Café
Aundh,18.56325,73.81229,Naturals Icecream,18.595114413559774,73.80389799740048,Ice Cream Shop
Aundh,18.56325,73.81229,Paramhans Dining Hall,18.564306,73.77861,Indian Restaurant
Aundh,18.56325,73.81229,Hotel Maharaja,18.582983520875874,73.8252146287508,Hotel Bar
Aundh,18.56325,73.81229,Oriental Connexions,18.538021566123753,73.83564603949314,Chinese Restaurant
Aundh,18.56325,73.81229,Abs Fitness And Wellness Club,18.535397529843124,73.82993979850535,Gym
Aundh,18.56325,73.81229,Tsaai Shen Yeh,18.5519964049449,73.79311001692894,Chinese Restaurant
Aundh,18.56325,73.81229,Frozen Monkey,18.537631385267822,73.83542217764648,Lounge
Aundh,18.56325,73.81229,Kimling Rush,18.592981240142333,73.80120795444465,Chinese Restaurant
Aundh,18.56325,73.81229,Wazwaan,18.56126861159746,73.7857538640578,Indian Restaurant
Aundh,18.56325,73.81229,Chili Garlic,18.552102506144916,73.79296444492887,Fast Food Restaurant
Aundh,18.56325,73.81229,Domino's Pizza,18.55645744434366,73.79451551460608,Pizza Place
Aundh,18.56325,73.81229,The Great Punjab,18.559498679890776,73.79004017896312,Indian Restaurant
Aundh,18.56325,73.81229,Cafe Coffee Day,18.564362735673388,73.77908355741718,Café
Aundh,18.56325,73.81229,Pizza Hut,18.59317580232594,73.79839888049898,Pizza Place
Aundh,18.56325,73.81229,Natural Icecream,18.558341195565667,73.79239151036417,Ice Cream Shop
Aundh,18.56325,73.81229,The Chocolate Room,18.574754959252665,73.77732956313457,Coffee Shop
Aundh,18.56325,73.81229,Baskin Robbins,18.54419598,73.78224714,Ice Cream Shop
Aundh,18.56325,73.81229,Jalebi Junction,18.556701575524585,73.79431392843458,Dessert Shop
Aundh,18.56325,73.81229,KTM Baner,18.567427,73.776001,Motorcycle Shop
Aundh,18.56325,73.81229,IDC Express,18.573778272662192,73.77698772493144,Breakfast Spot
Aundh,18.56325,73.81229,Regalia Restaurant And Lounge,18.559474160345307,73.7902127027067,Lounge
Aundh,18.56325,73.81229,Cafe Nook,18.56930805697316,73.78186532743666,Café
Aundh,18.56325,73.81229,Subway,18.59263924552307,73.79526232162308,Sandwich Place
Aundh,18.56325,73.81229,Falahaar,18.561298294432703,73.78687494350538,Juice Bar
Aundh,18.56325,73.81229,Baskin Robbins,18.56421016957575,73.7771026285984,Ice Cream Shop
Aundh,18.56325,73.81229,KFC,18.56490752716071,73.77448481271236,Fast Food Restaurant
Aundh,18.56325,73.81229,Mast Kalandar,18.557354531226007,73.7936095208775,Indian Restaurant
Aundh,18.56325,73.81229,Shiv Sagar Veg,18.559197524794882,73.79075568064692,Indian Restaurant
Aundh,18.56325,73.81229,Saffron,18.544075526384788,73.79032054830881,Seafood Restaurant
Aundh,18.56325,73.81229,Kalyan Bhel,18.556732778778326,73.7943053114073,Indian Restaurant
Aundh,18.56325,73.81229,Eatsome,18.55850183609694,73.79199243508978,Fast Food Restaurant
Aundh,18.56325,73.81229,cafe coffee day,18.586988386004965,73.8330987833624,Coffee Shop
Aundh,18.56325,73.81229,Sindhu Wadewale,18.561901950883687,73.78418328829999,Fast Food Restaurant
Aundh,18.56325,73.81229,Café Chokolade,18.55873294052019,73.79166881375707,Café
Aundh,18.56325,73.81229,Volare,18.551959042278423,73.792953912913,Restaurant
Aundh,18.56325,73.81229,Jalebi Junction,18.56443868134892,73.77535752201368,Fast Food Restaurant
Aundh,18.56325,73.81229,Ashok hotel,18.586189811849145,73.8329896556364,Snack Place
Aundh,18.56325,73.81229,Zikomo,18.56413210967498,73.78000483139837,Indian Restaurant
Aundh,18.56325,73.81229,Tawaah,18.544473520193975,73.78070349923101,Food Court
Aundh,18.56325,73.81229,Cafe F5,18.551890343983636,73.79314283633965,Café
Aundh,18.56325,73.81229,Cafe Coffee Day,18.558628886821367,73.79187738332443,Coffee Shop
Aundh,18.56325,73.81229,Monginis Cake Shop,18.58163196977151,73.81613157095856,Bakery
Aundh,18.56325,73.81229,Gayatri Bhel,18.580953653797323,73.81892211776521,Snack Place
Aundh,18.56325,73.81229,Café Offbeat,18.551709379048063,73.79235948027609,Middle Eastern Restaurant
Aundh,18.56325,73.81229,Bird Valley Bar And Restaurant,18.59057666296339,73.80429271999535,North Indian Restaurant
Aundh,18.56325,73.81229,Salt,18.563931621963707,73.78291069009109,Asian Restaurant
Aundh,18.56325,73.81229,Shivanjali,18.542701960223514,73.78895321878309,Indian Restaurant
Baner,18.5482,73.77317,Urban Foundry,18.569289409666702,73.7747245463514,Lounge
Baner,18.5482,73.77317,Pagdandi,18.55197242132442,73.79309090542617,Coffee Shop
Baner,18.5482,73.77317,Incognito,18.570376414375,73.77460705928516,Italian Restaurant
Baner,18.5482,73.77317,Idlicious,18.561765019102616,73.78364615844218,South Indian Restaurant
Baner,18.5482,73.77317,Terttulia,18.569279945639824,73.77469467616115,Bistro
Baner,18.5482,73.77317,Way Down South,18.56636563963199,73.77070666006395,South Indian Restaurant
Baner,18.5482,73.77317,Central Perk-7,18.551986095096108,73.79295774273083,BBQ Joint
Baner,18.5482,73.77317,Malaka Spice,18.55947591740865,73.7904085891615,Malay Restaurant
Baner,18.5482,73.77317,Nawab Asia,18.569553019776944,73.77466783664346,Indian Restaurant
Baner,18.5482,73.77317,Playboy Beer Garden,18.57049357355062,73.77390083744952,Brewery
Baner,18.5482,73.77317,Rangla Punjab,18.542539410542897,73.77636750177292,Indian Restaurant
Baner,18.5482,73.77317,Yaara Di Haveli,18.560873260187908,73.7682512868345,Punjabi Restaurant
Baner,18.5482,73.77317,Khasbaug Misal,18.560822629857885,73.78759879964393,Breakfast Spot
Baner,18.5482,73.77317,Bottle Rock,18.546889538944182,73.77274911228194,Beer Garden
Baner,18.5482,73.77317,Oxford Golf & Country Club,18.52589565040274,73.74386399356469,Golf Course
Baner,18.5482,73.77317,McDonald's,18.570420602793007,73.77461905317524,Fast Food Restaurant
Baner,18.5482,73.77317,Yolkshire,18.55357605468349,73.80688828707882,English Restaurant
Baner,18.5482,73.77317,SugarDough,18.548495811453005,73.79121229613486,Bakery
Baner,18.5482,73.77317,Effingut Brewerkz,18.554308771218146,73.79815783996047,Brewery
Baner,18.5482,73.77317,Paramhans Dining Hall,18.564306,73.77861,Indian Restaurant
Baner,18.5482,73.77317,Crosswords,18.556177260208784,73.80913090623139,Bookstore
Baner,18.5482,73.77317,Chutney Sauce Murabba,18.551995075609206,73.79306579707719,Fast Food Restaurant
Baner,18.5482,73.77317,Area 51,18.557373828658736,73.7870979309082,Lounge
Baner,18.5482,73.77317,Apache - High Street,18.569373153385165,73.77473114995384,Bar
Baner,18.5482,73.77317,Mithas,18.55463494319024,73.80936941321386,Dessert Shop
Baner,18.5482,73.77317,Westend mall,18.561814327331174,73.80722022679363,Shopping Mall
Baner,18.5482,73.77317,Lost The Plot,18.55441705754062,73.80480775361278,Lounge
Baner,18.5482,73.77317,Cafe Peter Donuts,18.55774038538134,73.80440120069147,Donut Shop
Baner,18.5482,73.77317,Rastafa,18.549217289243686,73.77240590968016,Italian Restaurant
Baner,18.5482,73.77317,Gold's Gym,18.553561008319413,73.80756434893296,Gym
Baner,18.5482,73.77317,Natural IceCream,18.5142516060051,73.78238738798127,Dessert Shop
Baner,18.5482,73.77317,Starbucks,18.55659485262278,73.80915264466924,Coffee Shop
Baner,18.5482,73.77317,Taareef,18.556076771010513,73.80912043821498,Indian Restaurant
Baner,18.5482,73.77317,Subway,18.51924382142252,73.7786081340979,Sandwich Place
Baner,18.5482,73.77317,Baskin Robbins,18.54419598,73.78224714,Ice Cream Shop
Baner,18.5482,73.77317,Richie's,18.519495119551646,73.77866206464292,Bakery
Baner,18.5482,73.77317,Naturals Icecream,18.556192387421536,73.80916850500064,Ice Cream Shop
Baner,18.5482,73.77317,The K Factory,18.55885450693432,73.79177886024236,Molecular Gastronomy Restaurant
Baner,18.5482,73.77317,Desi Aroma,18.558095277346872,73.79269645772936,Indian Restaurant
Baner,18.5482,73.77317,Giridhar,18.555695,73.794586,Snack Place
Baner,18.5482,73.77317,Hotel Sadanand,18.568349587226646,73.76667067485646,Indian Restaurant
Baner,18.5482,73.77317,Cinepolis IMAX,18.561756116760286,73.80719213146286,Multiplex
Baner,18.5482,73.77317,Origin Bistro,18.552016,73.793615,Bistro
Baner,18.5482,73.77317,Peter's Momo Center,18.515040704259913,73.78209764883584,Chinese Restaurant
Baner,18.5482,73.77317,La Bouchee d'Or,18.558395340284914,73.8037872123466,Bakery
Baner,18.5482,73.77317,The Breakfast Cafe,18.52337427516029,73.78048739579573,Café
Baner,18.5482,73.77317,Wazwaan,18.56126861159746,73.7857538640578,Indian Restaurant
Baner,18.5482,73.77317,Air Life Studio,18.553572828434206,73.80696545202225,Gym
Baner,18.5482,73.77317,Richie's Cake Shop,18.560734366373996,73.8047235493629,Bakery
Baner,18.5482,73.77317,Fab India,18.555290266247177,73.80932589757768,Clothing Store
Baner,18.5482,73.77317,Tasty Tongues Delhi Chat,18.515081303242948,73.78211249702444,Chaat Place
Baner,18.5482,73.77317,Kimling,18.565834369037912,73.80360347430938,Chinese Restaurant
Baner,18.5482,73.77317,Cafe Coffee Day,18.564362735673388,73.77908355741718,Café
Baner,18.5482,73.77317,Tsaai Shen Yeh,18.5519964049449,73.79311001692894,Chinese Restaurant
Baner,18.5482,73.77317,The Kathi Crossing,18.555726225140205,73.79487224489763,Indian Restaurant
Baner,18.5482,73.77317,D Mart,18.566741779358132,73.7695464347438,Department Store
Baner,18.5482,73.77317,Gong Modern Asian,18.57046168149214,73.77414273325013,Asian Restaurant
Baner,18.5482,73.77317,Richies Cake shop,18.519462438116246,73.77907321620015,Bakery
Baner,18.5482,73.77317,Cream Stone,18.553448166130234,73.80255142769138,Ice Cream Shop
Baner,18.5482,73.77317,The Funky Kona,18.551464587807654,73.80474571774506,Lounge
Baner,18.5482,73.77317,KTM Baner,18.567427,73.776001,Motorcycle Shop
Baner,18.5482,73.77317,Mainland China,18.55234036393954,73.80948306585718,Chinese Restaurant
Baner,18.5482,73.77317,Chili Garlic,18.552102506144916,73.79296444492887,Fast Food Restaurant
Baner,18.5482,73.77317,Wadeshwar,18.555531313075644,73.79509606839417,South Indian Restaurant
Baner,18.5482,73.77317,Greenpark,18.551145775007786,73.80401144066602,Indian Restaurant
Baner,18.5482,73.77317,Baskin Robbins,18.56421016957575,73.7771026285984,Ice Cream Shop
Baner,18.5482,73.77317,Greens & Olives,18.565594167569603,73.80452179945996,Italian Restaurant
Baner,18.5482,73.77317,KFC,18.56490752716071,73.77448481271236,Fast Food Restaurant
Baner,18.5482,73.77317,ARTHURS THEME,18.570498974751526,73.7739517705572,French Restaurant
Baner,18.5482,73.77317,The Chocolate Room,18.574754959252665,73.77732956313457,Coffee Shop
Baner,18.5482,73.77317,Cafe Old Skool,18.55347974158186,73.80757837391056,Café
Baner,18.5482,73.77317,Magnolia,18.553912690747158,73.80189240886845,Asian Restaurant
Baner,18.5482,73.77317,Subway,18.570104742234818,73.77468498677447,Sandwich Place
Baner,18.5482,73.77317,Croma,18.55356205401556,73.80701587886603,Electronics Store
Baner,18.5482,73.77317,Subway,18.555015528257325,73.79768696996805,Sandwich Place
Baner,18.5482,73.77317,IDC Express,18.573778272662192,73.77698772493144,Breakfast Spot
Baner,18.5482,73.77317,The Great Punjab,18.559498679890776,73.79004017896312,Indian Restaurant
Baner,18.5482,73.77317,Melange - High Spirited Dining,18.554732470044367,73.8046899746739,Restaurant
Baner,18.5482,73.77317,Shivsagar pure veg,18.56050231694856,73.80577476909971,Vegetarian / Vegan Restaurant
Baner,18.5482,73.77317,Domino's Pizza,18.55645744434366,73.79451551460608,Pizza Place
Baner,18.5482,73.77317,Cafe Nook,18.56930805697316,73.78186532743666,Café
Baner,18.5482,73.77317,Chitale Bandhu Mithaiwale,18.55775436951706,73.80546744585911,Dessert Shop
Baner,18.5482,73.77317,Falahaar,18.561298294432703,73.78687494350538,Juice Bar
Baner,18.5482,73.77317,Tawaah,18.544473520193975,73.78070349923101,Food Court
Baner,18.5482,73.77317,Natural Icecream,18.558341195565667,73.79239151036417,Ice Cream Shop
Baner,18.5482,73.77317,Kaka Halwai,18.560467321619107,73.80646480852052,Dessert Shop
Baner,18.5482,73.77317,Saffron,18.544075526384788,73.79032054830881,Seafood Restaurant
Baner,18.5482,73.77317,The Loft,18.562714246831526,73.8076301870844,Indian Restaurant
Baner,18.5482,73.77317,Regalia Restaurant And Lounge,18.559474160345307,73.7902127027067,Lounge
Baner,18.5482,73.77317,Jalebi Junction,18.56443868134892,73.77535752201368,Fast Food Restaurant
Baner,18.5482,73.77317,Seasons Hotel,18.55465215489737,73.80480538162773,Hotel
Baner,18.5482,73.77317,Chhatrapati Shivaji Sports Complex,18.575558598527564,73.76100540161133,Stadium
Baner,18.5482,73.77317,Subway,18.526518677893847,73.77804483617452,Fast Food Restaurant
Baner,18.5482,73.77317,Delhi Kitchen,18.56349982607965,73.80452458462473,Indian Restaurant
Baner,18.5482,73.77317,Hoppipola - All Day Bar & Bonhomie,18.552291605240992,73.80910648699475,Cocktail Bar
Baner,18.5482,73.77317,Jalebi Junction,18.556701575524585,73.79431392843458,Dessert Shop
Baner,18.5482,73.77317,Trikaya,18.519263709174123,73.77858371638668,Asian Restaurant
Baner,18.5482,73.77317,cafe Joshua,18.55784509437005,73.80487290332563,Café
Baner,18.5482,73.77317,"I'm Lion, Strictly non/veg",18.520307863482696,73.77833701809107,Indian Restaurant
Baner,18.5482,73.77317,Sindhu Wadewale,18.561901950883687,73.78418328829999,Fast Food Restaurant
Bavdhan,18.51106,73.77741,Natural IceCream,18.5142516060051,73.78238738798127,Dessert Shop
Bavdhan,18.51106,73.77741,Cafe Coffee Day,18.508258085706352,73.78281722835911,Coffee Shop
Bavdhan,18.51106,73.77741,Cafe Coffee Day,18.508349077227138,73.790044135898,Café
Bavdhan,18.51106,73.77741,Peter's Momo Center,18.515040704259913,73.78209764883584,Chinese Restaurant
Bavdhan,18.51106,73.77741,Tasty Tongues Delhi Chat,18.515081303242948,73.78211249702444,Chaat Place
Bavdhan,18.51106,73.77741,Subway,18.51924382142252,73.7786081340979,Sandwich Place
Bavdhan,18.51106,73.77741,Richie's,18.519495119551646,73.77866206464292,Bakery
Bavdhan,18.51106,73.77741,McDonald's,18.50790844458206,73.79653085601878,Fast Food Restaurant
Bavdhan,18.51106,73.77741,DJINN,18.51075946586421,73.79041476848448,Café
Bavdhan,18.51106,73.77741,Oxford Golf & Country Club,18.52589565040274,73.74386399356469,Golf Course
Bavdhan,18.51106,73.77741,Richies Cake shop,18.519462438116246,73.77907321620015,Bakery
Bavdhan,18.51106,73.77741,Woods,18.503266194224537,73.76198977493021,Hookah Bar
Bavdhan,18.51106,73.77741,The Breakfast Cafe,18.52337427516029,73.78048739579573,Café
Bavdhan,18.51106,73.77741,Hidden Place - The Hangout,18.509107380632898,73.81227999661668,Pub
Bavdhan,18.51106,73.77741,Firangipani,18.503659,73.768105,Indian Restaurant
Bavdhan,18.51106,73.77741,Jijai Café,18.507134650975498,73.78305511823197,Café
Bavdhan,18.51106,73.77741,Frangipani,18.50347815167853,73.76809972615335,Lounge
Bavdhan,18.51106,73.77741,Up North - A Casual Fine Dine,18.508527580726287,73.7830819759241,Asian Restaurant
Bavdhan,18.51106,73.77741,Khandesh,18.508374712783354,73.79220786321342,Indian Restaurant
Bavdhan,18.51106,73.77741,"Cafe Peter Donuts, Bavdhan",18.510417887268368,73.78194411659359,Café
Bavdhan,18.51106,73.77741,Foods corner,18.508231164880495,73.80618663976394,Food Court
Bavdhan,18.51106,73.77741,Yashwantrao Chavan Natyagruha,18.5022778370707,73.8121796215922,Theater
Bavdhan,18.51106,73.77741,Muktai Coffee Shop,18.50077447174248,73.80227388952476,Café
Bavdhan,18.51106,73.77741,CCD,18.507830483017422,73.80849757468624,Café
Bavdhan,18.51106,73.77741,Happy Singh Da Kitchen,18.508736,73.790405,Indian Restaurant
Bavdhan,18.51106,73.77741,FishLand,18.512353211059114,73.78221577485411,Seafood Restaurant
Bavdhan,18.51106,73.77741,The Chocolate Room,18.509691206129006,73.81362140293946,Dessert Shop
Bavdhan,18.51106,73.77741,Trikaya,18.519263709174123,73.77858371638668,Asian Restaurant
Bavdhan,18.51106,73.77741,Rangla Punjab,18.542539410542897,73.77636750177292,Indian Restaurant
Bavdhan,18.51106,73.77741,"I'm Lion, Strictly non/veg",18.520307863482696,73.77833701809107,Indian Restaurant
Bavdhan,18.51106,73.77741,Vaishnavi Snacks,18.51229713072037,73.78214364272382,Snack Place
Bavdhan,18.51106,73.77741,Bohemian,18.49794962936854,73.78759145736694,Mediterranean Restaurant
Bavdhan,18.51106,73.77741,CCD warje,18.487388147978965,73.79514742841818,Coffee Shop
Bavdhan,18.51106,73.77741,Subway,18.507147887723328,73.80382742322936,Sandwich Place
Bavdhan,18.51106,73.77741,Subway,18.526518677893847,73.77804483617452,Fast Food Restaurant
Bavdhan,18.51106,73.77741,Baskin Robbins,18.54419598,73.78224714,Ice Cream Shop
Bavdhan,18.51106,73.77741,Feesta,18.508699058847625,73.8125012948326,Italian Restaurant
Bavdhan,18.51106,73.77741,Domino's Pizza,18.517,73.782,Pizza Place
Bavdhan,18.51106,73.77741,McDonald's,18.487049218819063,73.79623316655709,Fast Food Restaurant
Bavdhan,18.51106,73.77741,One Way Foods,18.495559692382812,73.8110122680664,Fast Food Restaurant
Bavdhan,18.51106,73.77741,Samartha Veg Restaurant,18.507621674695805,73.8083509965298,Indian Restaurant
Bavdhan,18.51106,73.77741,Club Oasis,18.49795141631003,73.78780912593396,Indian Restaurant
Bavdhan,18.51106,73.77741,Cafe Durga,18.51255594810081,73.78217872927245,Café
Bavdhan,18.51106,73.77741,Royal Enfield - Siddh Auto,18.50845894044421,73.79039079155812,Motorcycle Shop
Bavdhan,18.51106,73.77741,Garden Court,18.5046189578293,73.78850896099667,Indian Restaurant
Bavdhan,18.51106,73.77741,Badhai Sweets,18.501943746298785,73.80512206567253,Dessert Shop
Bavdhan,18.51106,73.77741,Sharao Lawns and Restaurant,18.512416925681354,73.81299112640764,Beer Garden
Bavdhan,18.51106,73.77741,Up and above,18.506342348115197,73.78399477188121,Restaurant
Bavdhan,18.51106,73.77741,Saffron,18.544075526384788,73.79032054830881,Seafood Restaurant
Bavdhan,18.51106,73.77741,Tawaah,18.544473520193975,73.78070349923101,Food Court
Bavdhan,18.51106,73.77741,Cafe Coffee Day,18.49594903471442,73.80929174361076,Coffee Shop
Bavdhan,18.51106,73.77741,Domino's Pizza,18.48729144257236,73.79528530025209,Pizza Place
Bavdhan,18.51106,73.77741,Chuulhaa,18.507997369816948,73.79707762545968,Diner
Bavdhan,18.51106,73.77741,Pashan lake,18.530932789927363,73.78053821770557,Lake
Bavdhan,18.51106,73.77741,Malwani Naka,18.502095588106695,73.8132882432402,Seafood Restaurant
Bavdhan,18.51106,73.77741,Spice Garden,18.511325401240335,73.8138122561101,Indian Restaurant
Bavdhan,18.51106,73.77741,Prasanna Pure Veg,18.543731733291217,73.78453313347907,Vegetarian / Vegan Restaurant
Bavdhan,18.51106,73.77741,lavang veg,18.48682768884926,73.79628486822551,Diner
Bavdhan,18.51106,73.77741,Shivanjali,18.542701960223514,73.78895321878309,Indian Restaurant
Bavdhan,18.51106,73.77741,Pirangut,18.50110651997289,73.7442892070715,Scenic Lookout
Bavdhan,18.51106,73.77741,Dhanashri Super Market,18.54413955732527,73.78209107129072,Department Store
Bavdhan,18.51106,73.77741,Parichay (Pure Veg) Restaurant,18.543957106771348,73.78419205696623,Vegetarian / Vegan Restaurant
Bavdhan,18.51106,73.77741,The Cliff,18.507000391008727,73.74107709900015,Buffet
Shivajinagar,18.53681,73.83818,Kiva,18.538458921457806,73.83686293507155,Lounge
Shivajinagar,18.53681,73.83818,JW Marriott Hotel Pune,18.532412382577437,73.82984161376953,Hotel
Shivajinagar,18.53681,73.83818,Spice Kitchen,18.531886864925845,73.82957091082835,Asian Restaurant
Shivajinagar,18.53681,73.83818,Little Italy,18.534828001784856,73.83812201948804,Italian Restaurant
Shivajinagar,18.53681,73.83818,Paasha,18.53207679304871,73.82956401247087,Lounge
Shivajinagar,18.53681,73.83818,Pune Baking Company,18.531971811632015,73.82983372978156,Bakery
Shivajinagar,18.53681,73.83818,Crossword,18.534814421312817,73.8297701691517,Bookstore
Shivajinagar,18.53681,73.83818,"Lobby Lounge, JW Marriott",18.531915245410474,73.82962901996032,Lounge
Shivajinagar,18.53681,73.83818,Alto Vino,18.53197888529939,73.82979570889925,Italian Restaurant
Shivajinagar,18.53681,73.83818,NH 37,18.53853115482067,73.83423913837106,Indian Restaurant
Shivajinagar,18.53681,73.83818,Chittaranjan Vatika,18.53211567654188,73.8375602848037,Theme Park
Shivajinagar,18.53681,73.83818,Vaishali | वैशाली,18.52090576092219,73.84128332227108,South Indian Restaurant
Shivajinagar,18.53681,73.83818,Miami,18.532031656442765,73.82983294825146,Nightclub
Shivajinagar,18.53681,73.83818,The Pavillion,18.532861,73.829802,Shopping Mall
Shivajinagar,18.53681,73.83818,Hotel Roopali,18.519342952744918,73.84133382675628,Indian Restaurant
Shivajinagar,18.53681,73.83818,Café GoodLuck,18.5173883002662,73.8414854187446,Café
Shivajinagar,18.53681,73.83818,Krishna Juice Bar,18.52355342051691,73.84765077882606,Juice Bar
Shivajinagar,18.53681,73.83818,Mad Over Donuts,18.519335111404256,73.84531961315069,Donut Shop
Shivajinagar,18.53681,73.83818,Shakahari,18.53186512027384,73.82956454603062,Vegetarian / Vegan Restaurant
Shivajinagar,18.53681,73.83818,All Stir Fry,18.538021309078747,73.83565973310837,Asian Restaurant
Shivajinagar,18.53681,73.83818,Le Plaisir,18.51420497479481,73.83855092544634,Bistro
Shivajinagar,18.53681,73.83818,Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,Stadium
Shivajinagar,18.53681,73.83818,Mainland China,18.531659593909822,73.82975495714788,Chinese Restaurant
Shivajinagar,18.53681,73.83818,Barbeque Nation,18.516237355048084,73.84222283288595,BBQ Joint
Shivajinagar,18.53681,73.83818,Coffee Stop,18.53643039728413,73.8338918928869,Coffee Shop
Shivajinagar,18.53681,73.83818,South Indies,18.535064394049556,73.83839730865662,Indian Restaurant
Shivajinagar,18.53681,73.83818,Starbucks,18.5346313068626,73.82984338712804,Coffee Shop
Shivajinagar,18.53681,73.83818,Starbucks,18.52253776359269,73.84103656012874,Coffee Shop
Shivajinagar,18.53681,73.83818,Oriental Connexions,18.538021566123753,73.83564603949314,Chinese Restaurant
Shivajinagar,18.53681,73.83818,Ranade Tapri,18.518439123214733,73.84118200709439,Fast Food Restaurant
Shivajinagar,18.53681,73.83818,Rahul Restaurant,18.531314528056868,73.84637889019726,Indian Restaurant
